@RELATION target
@Attribute cap_words_words_ratio REAL
@Attribute amount_exclamation_marks REAL
@Attribute is_response REAL
@Attribute amount_words REAL
@Attribute word_sentence_ratio REAL
@Attribute amount_links REAL
@Attribute amount_cap_lock_words REAL
@Attribute amount_of_3_contiguous_spaces REAL
@Attribute amount_dollar_signs REAL
@Attribute amount_money REAL
@Attribute amount_percent_sign REAL
@ATTRIBUTE TARGET {0 1}
@DATA
0.16037735849056603, 1, 0, 106, 35.333333333333336, 0, 13, 0, 0, 0, 0, 0
0.27485380116959063, 7, 0, 171, 171.0, 4, 12, 0, 0, 0, 0, 1
0.1, 1, 0, 160, 16.0, 3, 11, 0, 0, 0, 1, 1
0.19795221843003413, 3, 0, 293, 32.55555555555556, 1, 35, 3, 0, 1, 0, 1
0.203125, 0, 1, 64, 16.0, 1, 4, 0, 0, 0, 0, 0
0.033707865168539325, 1, 0, 89, 89.0, 1, 2, 0, 0, 0, 0, 1
0.30612244897959184, 0, 1, 49, 16.333333333333332, 1, 6, 1, 0, 0, 0, 0
0.2571428571428571, 0, 1, 70, 17.5, 1, 6, 0, 0, 0, 0, 0
0.25757575757575757, 0, 0, 66, 16.5, 1, 5, 0, 0, 0, 0, 0
0.13008130081300814, 11, 0, 738, 30.75, 4, 391, 78, 0, 0, 0, 1
0.13778705636743216, 8, 0, 479, 159.66666666666666, 4, 45, 2, 0, 1, 0, 1
0.36134453781512604, 0, 2, 119, 119.0, 0, 35, 0, 0, 0, 0, 0
0.05895196506550218, 11, 0, 916, 458.0, 3, 576, 195, 3, 0, 12, 1
0.12895927601809956, 11, 0, 442, 73.66666666666667, 4, 47, 0, 0, 1, 1, 1
0.01856763925729443, 0, 0, 377, 188.5, 1, 327, 111, 0, 0, 0, 1
0.6124031007751938, 1, 0, 129, 18.428571428571427, 1, 79, 0, 0, 0, 0, 1
0.102803738317757, 0, 0, 107, 15.285714285714286, 2, 13, 0, 0, 0, 0, 1
0.13043478260869565, 0, 0, 69, 17.25, 2, 1, 0, 0, 0, 0, 0
0.208955223880597, 1, 0, 402, 57.42857142857143, 24, 220, 34, 0, 0, 0, 1
0.1643835616438356, 2, 1, 219, 31.285714285714285, 3, 25, 2, 0, 0, 0, 1
0.31155778894472363, 13, 0, 199, 22.11111111111111, 6, 64, 5, 1, 0, 0, 1
0.08426966292134831, 0, 0, 178, 35.6, 3, 4, 0, 0, 0, 0, 1
0.0, 0, 0, 21, 21.0, 1, 0, 0, 0, 0, 0, 0
0.20618556701030927, 8, 0, 97, 19.4, 2, 17, 0, 0, 1, 2, 1
0.1507293354943274, 1, 2, 617, 18.147058823529413, 1, 86, 8, 0, 0, 0, 0
0.044585987261146494, 5, 0, 157, 52.333333333333336, 2, 98, 32, 0, 0, 1, 1
0.06593406593406594, 0, 1, 91, 91.0, 4, 3, 0, 0, 0, 0, 0
0.23333333333333334, 1, 0, 30, 30.0, 2, 10, 1, 0, 0, 0, 1
0.33707865168539325, 13, 0, 89, 89.0, 2, 9, 1, 0, 0, 0, 1
0.09523809523809523, 0, 0, 357, 44.625, 0, 21, 0, 0, 0, 0, 0
0.18791946308724833, 0, 1, 149, 49.666666666666664, 2, 33, 5, 0, 0, 0, 0
0.2702702702702703, 0, 1, 74, 18.5, 0, 12, 0, 0, 0, 0, 0
0.15517241379310345, 0, 1, 174, 15.818181818181818, 0, 12, 0, 0, 0, 0, 0
0.15384615384615385, 0, 0, 130, 26.0, 1, 3, 0, 0, 0, 0, 0
0.16006884681583478, 13, 0, 581, 96.83333333333333, 2, 244, 70, 2, 0, 6, 1
0.14871794871794872, 0, 1, 390, 19.5, 2, 30, 2, 1, 0, 0, 1
0.14606741573033707, 1, 1, 89, 89.0, 3, 5, 0, 0, 0, 0, 0
0.1340782122905028, 0, 0, 179, 35.8, 1, 14, 0, 0, 0, 0, 0
0.24597701149425288, 1, 1, 435, 18.91304347826087, 7, 40, 0, 1, 0, 19, 0
0.10344827586206896, 1, 0, 58, 58.0, 3, 16, 2, 0, 0, 0, 1
0.29285714285714287, 0, 1, 140, 28.0, 3, 9, 0, 0, 0, 0, 0
0.23140495867768596, 0, 1, 121, 40.333333333333336, 2, 13, 0, 0, 0, 0, 0
0.102803738317757, 0, 0, 107, 17.833333333333332, 2, 13, 0, 0, 0, 0, 1
0.06593406593406594, 0, 0, 91, 30.333333333333332, 3, 0, 0, 0, 0, 0, 1
0.08928571428571429, 0, 0, 56, 56.0, 3, 19, 4, 1, 0, 0, 1
0.25149700598802394, 4, 1, 167, 15.181818181818182, 3, 29, 4, 0, 0, 0, 1
0.12280701754385964, 6, 0, 57, 57.0, 3, 0, 0, 0, 0, 0, 1
0.1447811447811448, 3, 0, 297, 33.0, 3, 2, 0, 0, 0, 0, 0
0.12, 0, 0, 50, 50.0, 1, 28, 8, 0, 0, 0, 0
0.18274111675126903, 5, 0, 394, 26.266666666666666, 0, 70, 7, 6, 0, 0, 1
0.5369978858350951, 0, 1, 473, 12.128205128205128, 4, 84, 4, 0, 0, 0, 1
0.125, 0, 0, 16, 16.0, 0, 2, 0, 0, 0, 0, 1
0.17080745341614906, 0, 1, 322, 35.77777777777778, 1, 19, 0, 0, 0, 0, 0
0.11363636363636363, 0, 1, 132, 132.0, 1, 11, 0, 0, 0, 0, 0
0.3059210526315789, 6, 0, 304, 152.0, 6, 17, 0, 0, 1, 0, 1
0.1732283464566929, 0, 1, 127, 42.333333333333336, 2, 26, 5, 0, 0, 0, 0
0.17045454545454544, 0, 1, 176, 29.333333333333332, 1, 32, 5, 0, 1, 0, 0
0.02832512315270936, 8, 0, 1624, 406.0, 1, 1327, 423, 5, 0, 7, 1
0.2545454545454545, 0, 1, 55, 55.0, 1, 9, 0, 0, 0, 0, 0
0.10410958904109589, 1, 1, 365, 20.27777777777778, 1, 52, 5, 0, 0, 0, 0
0.4050632911392405, 0, 0, 158, 22.571428571428573, 3, 22, 0, 0, 0, 0, 0
0.34951456310679613, 0, 1, 103, 25.75, 2, 19, 0, 0, 0, 0, 0
0.17272727272727273, 2, 0, 220, 27.5, 6, 47, 7, 0, 0, 0, 1
0.13471502590673576, 0, 1, 193, 32.166666666666664, 1, 43, 8, 0, 0, 0, 0
0.3670886075949367, 4, 1, 237, 47.4, 3, 69, 11, 6, 0, 2, 1
0.04672897196261682, 0, 0, 214, 35.666666666666664, 0, 9, 0, 0, 1, 0, 0
0.27439024390243905, 9, 0, 164, 164.0, 0, 26, 2, 1, 0, 0, 1
0.16279069767441862, 0, 0, 86, 43.0, 2, 7, 0, 0, 0, 0, 1
0.19130434782608696, 4, 1, 115, 28.75, 2, 5, 0, 0, 0, 0, 0
0.0364963503649635, 0, 0, 137, 17.125, 3, 25, 6, 8, 1, 0, 1
0.14285714285714285, 0, 1, 133, 44.333333333333336, 1, 33, 7, 0, 0, 0, 0
0.0, 0, 0, 16, 16.0, 1, 2, 0, 0, 0, 0, 0
0.09919028340080972, 2, 0, 494, 41.166666666666664, 0, 107, 25, 1, 4, 0, 1
0.41509433962264153, 2, 1, 106, 53.0, 12, 27, 0, 0, 0, 2, 1
0.05862068965517241, 0, 1, 290, 32.22222222222222, 0, 71, 19, 0, 0, 0, 0
0.0, 0, 0, 1, 1.0, 0, 0, 0, 0, 0, 0, 1
0.20202020202020202, 0, 1, 198, 22.0, 1, 18, 0, 0, 0, 0, 0
0.09042553191489362, 0, 1, 188, 20.88888888888889, 1, 10, 0, 0, 0, 0, 0
0.22916666666666666, 0, 1, 96, 16.0, 0, 16, 2, 0, 0, 0, 0
0.2, 1, 0, 20, 6.666666666666667, 0, 1, 0, 0, 0, 0, 0
0.05851063829787234, 0, 1, 188, 37.6, 0, 10, 0, 0, 0, 0, 0
0.07142857142857142, 0, 0, 14, 14.0, 1, 0, 0, 0, 0, 0, 1
0.1404109589041096, 1, 1, 292, 19.466666666666665, 1, 42, 5, 0, 1, 0, 0
0.3235294117647059, 0, 2, 34, 34.0, 0, 8, 1, 0, 0, 0, 0
0.34444444444444444, 0, 1, 90, 18.0, 1, 10, 0, 0, 0, 0, 0
0.1917808219178082, 6, 1, 146, 73.0, 4, 6, 0, 0, 0, 0, 0
0.07279693486590039, 4, 0, 261, 130.5, 2, 8, 0, 0, 0, 0, 0
0.47368421052631576, 0, 0, 19, 19.0, 0, 9, 0, 0, 0, 0, 1
0.0963855421686747, 0, 1, 83, 41.5, 0, 2, 0, 1, 1, 0, 0
0.0861244019138756, 0, 1, 209, 29.857142857142858, 0, 29, 5, 0, 0, 0, 0
0.181360201511335, 3, 0, 397, 22.055555555555557, 3, 11, 0, 1, 0, 0, 0
0.17688679245283018, 0, 0, 424, 22.31578947368421, 0, 38, 0, 2, 1, 0, 1
0.17433987813134733, 21, 0, 2954, 25.46551724137931, 1, 452, 0, 58, 15, 7, 1
0.11277173913043478, 0, 1, 736, 38.73684210526316, 1, 69, 8, 0, 2, 0, 0
0.17391304347826086, 0, 0, 92, 30.666666666666668, 1, 5, 0, 0, 1, 0, 1
0.1875, 0, 0, 16, 16.0, 0, 3, 0, 0, 0, 0, 1
0.24031007751937986, 5, 1, 258, 32.25, 4, 45, 3, 0, 0, 10, 1
0.21428571428571427, 1, 0, 42, 21.0, 1, 0, 0, 0, 0, 0, 0
0.16181229773462782, 3, 1, 309, 28.09090909090909, 4, 46, 8, 10, 0, 0, 1
0.09565217391304348, 0, 0, 230, 25.555555555555557, 2, 43, 10, 0, 1, 0, 0
0.059528730880529145, 17, 0, 2419, 268.77777777777777, 4, 1668, 490, 3, 2, 5, 1
0.12844036697247707, 0, 3, 218, 24.22222222222222, 1, 7, 0, 0, 2, 0, 0
0.2235294117647059, 2, 1, 85, 42.5, 4, 1, 0, 0, 0, 0, 0
0.25925925925925924, 0, 1, 27, 13.5, 2, 4, 0, 0, 0, 0, 0
0.0, 69, 0, 1, 1.0, 2, 0, 0, 162, 0, 50, 1
0.09013605442176871, 1, 1, 588, 23.52, 0, 82, 1, 0, 0, 0, 0
0.35294117647058826, 2, 1, 68, 68.0, 2, 8, 0, 0, 0, 0, 0
0.17149758454106281, 0, 0, 414, 414.0, 0, 27, 1, 1, 0, 3, 1
0.15714285714285714, 2, 0, 140, 70.0, 0, 39, 0, 1, 0, 0, 1
0.09195402298850575, 1, 1, 87, 87.0, 1, 5, 0, 0, 0, 0, 0
0.3780487804878049, 1, 0, 82, 82.0, 4, 29, 6, 0, 0, 2, 1
0.00830367734282325, 3, 0, 1686, 1686.0, 39, 1488, 494, 0, 0, 0, 1
0.14747474747474748, 2, 0, 495, 29.11764705882353, 2, 31, 2, 0, 0, 0, 0
0.24242424242424243, 1, 0, 33, 16.5, 3, 3, 0, 3, 0, 0, 0
0.16666666666666666, 0, 1, 36, 36.0, 1, 3, 0, 0, 0, 0, 0
0.17488076311605724, 19, 1, 629, 62.9, 2, 376, 93, 3, 0, 0, 1
0.21481481481481482, 1, 0, 135, 33.75, 0, 16, 0, 1, 0, 1, 1
0.2064516129032258, 3, 0, 155, 25.833333333333332, 4, 24, 0, 4, 1, 1, 1
0.3079470198675497, 6, 0, 302, 151.0, 6, 17, 0, 0, 1, 0, 1
0.0744336569579288, 0, 0, 309, 28.09090909090909, 0, 107, 27, 3, 3, 0, 1
0.20689655172413793, 7, 0, 145, 72.5, 6, 21, 4, 4, 0, 1, 1
0.14782854717781865, 2, 0, 7069, 20.60932944606414, 0, 203, 0, 0, 0, 0, 0
0.14671814671814673, 0, 1, 259, 86.33333333333333, 1, 129, 32, 0, 0, 0, 0
0.16831683168316833, 1, 0, 101, 25.25, 1, 13, 5, 0, 0, 0, 1
0.22807017543859648, 0, 0, 114, 28.5, 1, 10, 0, 0, 0, 0, 0
0.3977272727272727, 2, 0, 88, 88.0, 6, 32, 9, 0, 0, 2, 1
0.13172541743970315, 0, 0, 539, 24.5, 0, 44, 0, 0, 0, 0, 0
0.17, 0, 1, 700, 31.818181818181817, 1, 110, 0, 0, 1, 0, 0
0.028923076923076923, 7, 0, 1625, 406.25, 1, 1328, 423, 5, 0, 7, 1
0.13823529411764707, 6, 0, 340, 340.0, 3, 45, 5, 2, 1, 2, 1
0.07058823529411765, 0, 0, 85, 85.0, 1, 74, 25, 0, 0, 1, 1
0.07608695652173914, 2, 0, 184, 61.333333333333336, 3, 44, 11, 0, 0, 2, 1
0.18604651162790697, 1, 0, 43, 43.0, 8, 0, 0, 0, 0, 0, 1
0.2857142857142857, 0, 0, 98, 32.666666666666664, 1, 8, 0, 3, 0, 0, 0
0.019405700424499697, 1, 0, 1649, 206.125, 19, 1342, 424, 0, 7, 12, 1
0.09302325581395349, 0, 1, 43, 14.333333333333334, 0, 2, 0, 0, 0, 0, 0
0.14864864864864866, 0, 0, 74, 24.666666666666668, 0, 10, 0, 0, 0, 0, 0
0.09816753926701571, 0, 2, 764, 54.57142857142857, 2, 83, 6, 1, 0, 0, 0
0.2631578947368421, 3, 1, 171, 42.75, 4, 55, 12, 0, 0, 2, 1
0.15151515151515152, 0, 0, 33, 33.0, 1, 1, 0, 0, 0, 0, 0
0.47297297297297297, 2, 0, 74, 74.0, 7, 8, 0, 0, 0, 2, 1
0.13861386138613863, 0, 0, 101, 20.2, 0, 6, 0, 0, 0, 0, 0
0.208955223880597, 2, 0, 67, 67.0, 2, 2, 0, 0, 0, 0, 0
0.023612750885478158, 9, 0, 2541, 847.0, 4, 2101, 701, 0, 0, 4, 1
0.1317365269461078, 0, 1, 167, 27.833333333333332, 3, 11, 0, 0, 0, 0, 0
0.13289473684210526, 2, 0, 760, 25.333333333333332, 2, 45, 1, 0, 1, 0, 0
0.17154811715481172, 0, 1, 239, 19.916666666666668, 1, 11, 0, 0, 0, 0, 0
0.08450704225352113, 4, 0, 284, 31.555555555555557, 11, 30, 7, 1, 0, 5, 1
0.3783783783783784, 2, 0, 37, 37.0, 3, 1, 0, 0, 0, 0, 0
0.22115384615384615, 0, 1, 208, 41.6, 4, 23, 0, 0, 0, 0, 0
0.16666666666666666, 2, 1, 144, 72.0, 3, 8, 0, 0, 0, 0, 0
0.09787234042553192, 0, 1, 235, 21.363636363636363, 0, 14, 0, 0, 0, 0, 0
0.2727272727272727, 0, 1, 33, 16.5, 1, 1, 0, 0, 0, 0, 0
0.09090909090909091, 0, 0, 11, 11.0, 1, 0, 0, 0, 0, 0, 0
0.24324324324324326, 7, 0, 111, 22.2, 3, 18, 0, 0, 1, 2, 1
0.17288557213930347, 1, 1, 804, 40.2, 1, 41, 8, 0, 1, 0, 0
0.2171837708830549, 57, 0, 419, 139.66666666666666, 2, 85, 6, 1, 0, 4, 1
0.35714285714285715, 2, 0, 252, 36.0, 27, 55, 0, 0, 0, 6, 1
0.2153846153846154, 0, 1, 65, 32.5, 0, 4, 0, 0, 0, 0, 0
0.11954459203036052, 2, 0, 1054, 35.13333333333333, 3, 28, 0, 0, 0, 0, 0
0.313953488372093, 5, 0, 258, 23.454545454545453, 5, 33, 0, 0, 0, 0, 1
0.42857142857142855, 1, 2, 28, 9.333333333333334, 0, 4, 0, 0, 0, 0, 0
0.14522821576763487, 2, 1, 241, 24.1, 2, 14, 0, 0, 0, 0, 0
0.16736401673640167, 2, 0, 239, 21.727272727272727, 3, 117, 33, 0, 0, 1, 1
0.12455516014234876, 0, 0, 281, 25.545454545454547, 1, 3, 0, 0, 1, 0, 0
0.14234016887816647, 1, 0, 829, 41.45, 0, 69, 1, 0, 0, 0, 0
0.07142857142857142, 0, 0, 14, 14.0, 1, 0, 0, 0, 0, 0, 1
0.09278350515463918, 0, 1, 97, 48.5, 0, 2, 0, 0, 0, 0, 0
0.4588235294117647, 5, 0, 85, 28.333333333333332, 2, 24, 0, 2, 0, 0, 1
0.17857142857142858, 1, 0, 28, 28.0, 3, 10, 2, 0, 0, 0, 1
0.40229885057471265, 5, 1, 174, 21.75, 4, 32, 2, 2, 0, 0, 1
0.11475409836065574, 1, 0, 61, 61.0, 3, 18, 3, 0, 0, 0, 1
0.11188811188811189, 2, 1, 143, 35.75, 2, 10, 0, 0, 0, 1, 1
0.15434083601286175, 0, 0, 1866, 26.281690140845072, 8, 131, 0, 0, 0, 0, 0
0.125, 0, 1, 120, 30.0, 0, 5, 0, 0, 0, 0, 0
0.12790697674418605, 0, 1, 86, 28.666666666666668, 0, 8, 0, 0, 1, 0, 0
0.059895833333333336, 1, 2, 384, 96.0, 0, 17, 0, 0, 0, 0, 0
0.12962962962962962, 1, 0, 54, 54.0, 3, 11, 0, 0, 0, 0, 1
0.12605042016806722, 0, 0, 119, 119.0, 0, 20, 3, 0, 0, 0, 0
0.03814713896457766, 6, 0, 2936, 195.73333333333332, 32, 1963, 630, 18, 3, 0, 1
0.3404255319148936, 0, 0, 47, 47.0, 1, 7, 0, 0, 0, 0, 0
0.09433962264150944, 0, 0, 159, 17.666666666666668, 3, 17, 0, 4, 0, 0, 1
0.20669291338582677, 4, 0, 508, 508.0, 3, 148, 35, 0, 0, 2, 1
0.08695652173913043, 0, 1, 207, 20.7, 2, 10, 0, 0, 0, 0, 0
0.16346153846153846, 2, 0, 104, 14.857142857142858, 2, 8, 0, 0, 0, 0, 1
0.038901601830663615, 1, 0, 1311, 163.875, 15, 922, 303, 0, 0, 11, 1
0.3608108108108108, 14, 0, 740, 123.33333333333333, 1, 305, 92, 6, 2, 1, 1
0.059880239520958084, 0, 0, 835, 41.75, 1, 23, 0, 0, 0, 3, 0
0.19925512104283055, 0, 0, 537, 22.375, 1, 42, 0, 2, 0, 0, 1
0.24600638977635783, 11, 0, 313, 52.166666666666664, 2, 90, 11, 2, 1, 0, 1
0.14634146341463414, 0, 0, 779, 25.129032258064516, 2, 20, 0, 0, 0, 0, 0
0.11013215859030837, 0, 0, 227, 28.375, 3, 17, 3, 0, 0, 1, 0
0.07467532467532467, 0, 0, 308, 28.0, 0, 106, 26, 3, 3, 0, 1
0.08310991957104558, 0, 0, 373, 31.083333333333332, 0, 13, 0, 0, 0, 0, 0
0.3488372093023256, 2, 0, 43, 43.0, 2, 17, 1, 0, 0, 0, 1
0.3333333333333333, 1, 1, 69, 69.0, 5, 8, 0, 0, 0, 2, 1
0.07432432432432433, 0, 0, 148, 49.333333333333336, 2, 103, 31, 0, 0, 0, 0
0.1501597444089457, 0, 3, 313, 28.454545454545453, 1, 36, 0, 0, 2, 0, 0
0.11244979919678715, 1, 0, 249, 62.25, 3, 9, 0, 1, 0, 2, 1
0.3142857142857143, 0, 1, 35, 11.666666666666666, 0, 2, 0, 0, 0, 0, 0
0.10778443113772455, 0, 0, 167, 27.833333333333332, 1, 24, 8, 0, 0, 0, 0
0.18099547511312217, 2, 0, 221, 20.09090909090909, 3, 98, 27, 0, 0, 1, 1
0.09345794392523364, 2, 0, 642, 45.857142857142854, 0, 107, 20, 13, 2, 4, 1
0.1345565749235474, 2, 0, 327, 20.4375, 1, 36, 0, 0, 0, 3, 0
0.18392857142857144, 2, 4, 560, 24.347826086956523, 3, 84, 2, 0, 0, 0, 0
0.09292035398230089, 0, 1, 226, 32.285714285714285, 3, 41, 8, 0, 1, 0, 0
0.14285714285714285, 3, 1, 91, 18.2, 1, 2, 0, 0, 0, 0, 0
0.19917184265010351, 1, 0, 2415, 14.815950920245399, 3, 88, 0, 27, 5, 0, 0
0.03816793893129771, 0, 0, 131, 14.555555555555555, 3, 18, 4, 8, 1, 0, 1
0.9354838709677419, 0, 0, 403, 28.785714285714285, 0, 403, 0, 1, 3, 0, 1
0.19909502262443438, 0, 1, 221, 36.833333333333336, 1, 23, 0, 0, 0, 0, 0
0.0, 69, 0, 1, 1.0, 2, 0, 0, 162, 0, 50, 1
0.1625615763546798, 0, 1, 203, 50.75, 2, 86, 13, 0, 0, 0, 0
0.31155778894472363, 13, 0, 199, 22.11111111111111, 6, 64, 5, 1, 0, 0, 1
0.14473684210526316, 0, 0, 76, 38.0, 1, 6, 0, 0, 0, 0, 1
0.1425531914893617, 2, 2, 470, 22.38095238095238, 4, 57, 0, 0, 0, 0, 0
0.335, 3, 1, 200, 33.333333333333336, 4, 44, 2, 4, 0, 0, 1
0.2916666666666667, 0, 0, 48, 24.0, 1, 2, 0, 0, 0, 0, 0
0.14418604651162792, 0, 0, 430, 28.666666666666668, 1, 37, 0, 3, 3, 2, 1
0.21534653465346534, 1, 1, 404, 21.263157894736842, 6, 44, 1, 1, 0, 19, 0
0.22388059701492538, 0, 1, 134, 19.142857142857142, 1, 10, 0, 0, 0, 0, 0
0.044585987261146494, 5, 0, 157, 52.333333333333336, 2, 98, 32, 0, 0, 1, 1
0.19607843137254902, 2, 0, 204, 68.0, 2, 5, 0, 0, 0, 0, 0
0.1320754716981132, 2, 0, 159, 79.5, 3, 6, 0, 0, 0, 0, 0
0.09036144578313253, 0, 2, 166, 27.666666666666668, 1, 1, 0, 0, 0, 0, 0
0.23529411764705882, 0, 1, 136, 45.333333333333336, 2, 14, 0, 0, 0, 0, 0
0.25, 1, 1, 108, 18.0, 3, 25, 5, 0, 0, 0, 1
0.1232876712328767, 0, 1, 146, 20.857142857142858, 0, 19, 1, 0, 0, 0, 0
0.23563218390804597, 0, 1, 174, 24.857142857142858, 0, 20, 1, 0, 0, 0, 0
0.08074534161490683, 4, 0, 161, 53.666666666666664, 2, 99, 32, 0, 0, 1, 1
0.09523809523809523, 0, 0, 63, 15.75, 0, 4, 1, 0, 0, 0, 0
0.40860215053763443, 9, 0, 93, 18.6, 2, 43, 0, 2, 0, 0, 1
0.1736842105263158, 0, 1, 190, 17.272727272727273, 1, 8, 0, 0, 0, 0, 0
0.17105263157894737, 8, 1, 152, 30.4, 5, 10, 0, 3, 0, 0, 0
0.12539184952978055, 9, 0, 638, 79.75, 1, 386, 106, 0, 1, 8, 1
0.20249221183800623, 22, 1, 642, 27.91304347826087, 16, 286, 78, 0, 0, 0, 1
0.0425531914893617, 2, 0, 376, 188.0, 19, 218, 63, 0, 0, 5, 1
0.12931034482758622, 2, 0, 116, 58.0, 11, 5, 0, 0, 0, 4, 1
0.18387909319899245, 5, 0, 397, 24.8125, 0, 71, 7, 6, 0, 0, 1
0.0930817610062893, 1, 0, 795, 49.6875, 1, 453, 136, 0, 0, 0, 0
0.10224948875255624, 10, 3, 489, 28.764705882352942, 0, 39, 1, 0, 0, 0, 0
0.13333333333333333, 3, 1, 45, 22.5, 0, 3, 0, 0, 0, 0, 0
0.13136729222520108, 2, 2, 746, 74.6, 4, 76, 3, 0, 0, 0, 0
0.10869565217391304, 0, 1, 276, 30.666666666666668, 11, 106, 24, 0, 0, 3, 0
0.14606741573033707, 0, 1, 89, 29.666666666666668, 1, 8, 0, 0, 0, 0, 0
0.11538461538461539, 0, 0, 104, 104.0, 3, 10, 0, 0, 0, 7, 0
0.4492753623188406, 4, 0, 69, 69.0, 2, 9, 0, 0, 0, 2, 1
0.22857142857142856, 0, 0, 70, 35.0, 0, 13, 0, 0, 0, 0, 0
0.11721611721611722, 0, 0, 273, 24.818181818181817, 0, 17, 0, 0, 0, 0, 0
0.22972972972972974, 3, 0, 370, 74.0, 6, 192, 37, 2, 0, 0, 1
0.12781954887218044, 0, 1, 133, 16.625, 0, 36, 7, 0, 1, 0, 0
0.07142857142857142, 0, 0, 14, 14.0, 1, 0, 0, 0, 0, 0, 1
0.3684210526315789, 5, 1, 38, 38.0, 3, 1, 0, 0, 0, 0, 0
0.10204081632653061, 1, 1, 49, 49.0, 2, 9, 2, 0, 0, 0, 0
0.225, 0, 0, 320, 29.09090909090909, 0, 26, 0, 1, 1, 2, 1
0.1951219512195122, 0, 0, 287, 19.133333333333333, 1, 23, 0, 2, 0, 4, 1
0.20967741935483872, 2, 0, 248, 124.0, 3, 11, 0, 0, 0, 0, 0
0.3333333333333333, 0, 0, 33, 33.0, 1, 7, 0, 0, 0, 0, 0
0.15151515151515152, 0, 1, 99, 49.5, 5, 4, 0, 0, 0, 0, 0
0.10967741935483871, 1, 0, 155, 25.833333333333332, 3, 8, 0, 2, 0, 0, 1
0.14012738853503184, 0, 1, 157, 39.25, 0, 13, 0, 0, 0, 0, 0
0.23497267759562843, 0, 1, 183, 36.6, 1, 21, 3, 0, 0, 0, 0
0.10845588235294118, 2, 0, 544, 32.0, 4, 49, 0, 2, 7, 0, 1
0.11655011655011654, 0, 0, 429, 39.0, 0, 19, 0, 0, 0, 0, 0
0.12166172106824925, 3, 0, 337, 337.0, 4, 8, 0, 1, 0, 0, 0
0.019405700424499697, 1, 0, 1649, 206.125, 19, 1342, 424, 0, 7, 12, 1
0.15512465373961218, 5, 0, 361, 21.235294117647058, 3, 25, 1, 1, 0, 0, 0
0.056962025316455694, 15, 0, 474, 158.0, 16, 47, 0, 3, 0, 10, 1
0.10860717515827555, 0, 1, 13268, 32.679802955665025, 0, 329, 0, 6, 2, 1, 0
0.07792207792207792, 0, 1, 154, 17.11111111111111, 3, 13, 0, 2, 0, 0, 1
0.28735632183908044, 2, 1, 174, 17.4, 0, 16, 0, 0, 0, 0, 0
0.12624584717607973, 3, 2, 301, 37.625, 0, 15, 0, 0, 0, 0, 0
0.13440860215053763, 0, 1, 186, 62.0, 1, 50, 9, 0, 0, 0, 0
0.17535545023696683, 16, 0, 211, 105.5, 3, 122, 35, 0, 0, 46, 1
0.1717171717171717, 8, 0, 99, 16.5, 2, 18, 0, 0, 1, 3, 1
0.11160714285714286, 2, 0, 224, 74.66666666666667, 1, 18, 0, 0, 0, 0, 0
0.08695652173913043, 0, 1, 207, 103.5, 1, 13, 1, 0, 0, 0, 0
0.175, 0, 2, 80, 40.0, 0, 3, 0, 0, 0, 0, 0
0.29069767441860467, 0, 1, 86, 21.5, 0, 15, 1, 0, 0, 0, 0
0.16363636363636364, 0, 1, 495, 33.0, 2, 89, 0, 0, 0, 0, 0
0.008886255924170616, 7, 0, 1688, 1688.0, 39, 1493, 496, 0, 0, 0, 1
0.1951219512195122, 0, 0, 82, 27.333333333333332, 2, 15, 2, 0, 0, 0, 0
0.6, 1, 0, 30, 30.0, 1, 3, 0, 2, 0, 0, 1
0.11392405063291139, 0, 0, 79, 19.75, 0, 3, 0, 0, 0, 0, 0
0.1419753086419753, 1, 1, 162, 81.0, 0, 56, 11, 0, 0, 0, 0
0.045454545454545456, 1, 0, 66, 66.0, 0, 56, 18, 0, 0, 0, 1
0.07601184600197433, 11, 0, 1013, 144.71428571428572, 3, 594, 202, 4, 0, 11, 1
0.5454545454545454, 0, 1, 11, 11.0, 0, 1, 0, 0, 0, 0, 0
0.10701754385964912, 1, 2, 570, 47.5, 1, 37, 0, 0, 0, 0, 0
0.07142857142857142, 1, 0, 14, 14.0, 0, 1, 0, 0, 0, 0, 0
0.1649122807017544, 0, 1, 570, 43.84615384615385, 1, 85, 9, 0, 0, 1, 0
0.17365269461077845, 6, 1, 167, 18.555555555555557, 3, 27, 2, 2, 0, 0, 1
0.32, 0, 1, 25, 12.5, 0, 3, 0, 0, 0, 0, 0
0.13636363636363635, 0, 1, 88, 88.0, 3, 10, 2, 1, 0, 10, 0
0.05319645356976201, 2, 0, 2143, 142.86666666666667, 26, 1397, 436, 5, 0, 15, 1
0.13309352517985612, 2, 0, 278, 27.8, 6, 19, 0, 0, 0, 0, 0
